media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0014.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0000.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0001.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0002.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0003.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0004.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0005.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/076-T242--Pratylenchus--flakkensis/T242--Pratylenchus--flakkensis/0006.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0000.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0001.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0002.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0003.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0004.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0005.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0006.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0007.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0008.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0009.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0010.png,Pratylenchus
Occurrence,,None,Pratylenchus flakkensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/077-T243--Pratylenchus--flakkensis/T243--Pratylenchus--flakkensis/0011--243--tail--100x.png,Pratylenchus
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0000.jpg,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0002.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0003.jpg,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0004.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0005.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/Cephaloboidea0006.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/pharynx.jpg,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/T254--Cephaloboidea--100x--Head.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/T254--Cephaloboidea--100x--pharynx.png,Acrobeloides
Occurrence,,None,Acrobeloides nanus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/078-T254--Acrobeloides--cf.--nanus/T254--Acrobeloides--cf.--nanus/T254--Cephaloboidea--100x--tail.png,Acrobeloides
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0000--267--habitus--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0001.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0002.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0003.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0004.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0005.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0006--267--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0007.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0008.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0009.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0010.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0011.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0012.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0013--267--sidefield--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/079-T267--Pratylenchus--convallariae/T267--Pratylenchus--convallariae/Male0014.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0000.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0001.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0002--268--habitus--20x--aan--elkaar--plakken.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0003--268--habitus--20x--aan--elkaar--plakken.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0004--268--head--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0005.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0006.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0007.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0008.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0009--268--spermatheca--vulva--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0010--268--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0011.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/080-T268--Pratylenchus--convallariae/T268--Pratylenchus--convallariae/Male0012.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0000--269--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0001--269--spermatheca--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0002.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0003.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0004.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0005--269--head--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus convallariae,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/081-T269--Pratylenchus--convallariae/T269--Pratylenchus--convallariae/Male0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0003.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0007.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0008.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0010--272--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0011.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0012.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0013.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/082-T272--Pratylenchus--fallax/T272--Pratylenchus--fallax/100x0014.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0012.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0013.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0014.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0015.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0016.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0017.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0018.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0019.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0020.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0021.png,Pratylenchus
Occurrence,,None,Pratylenchus crenatus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/083-T275--Pratylenchus--crenatus/T275--Pratylenchus--crenatus/100x0022.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0000.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0001.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0002.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0003.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0004.png,Pratylenchus
Occurrence,,None,Pratylenchus sp. 3,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/084-T278--Pratylenchus--sp.--3/T278--Pratylenchus--sp.--3/100x0005.png,Pratylenchus
