ImageName,Gender,General,Descr,Detail,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus
heterob2.jpg,female,,,head,,"Costa Rica, La Selva Biological Station",soil,Heterocephalobus s,Pseudacrobeles,Heterocephalobus,Chromadorea,Rhabditida,Cephalobidae,Heterocephalobus
heterob3.jpg,female,,,vulva,,"Costa Rica, La Selva Biological Station",soil,Heterocephalobus sp.,Pseudacrobeles,Heterocephalobus,Chromadorea,Rhabditida,Cephalobidae,Heterocephalobus
heterob4.jpg,female,,,tail,1000X,"La Selva Biological Station, Costa Rica",forest floor litter,Heterocephalobus 5P,Pseudacrobeles,Heterocephalobus,Chromadorea,Rhabditida,Cephalobidae,Heterocephalobus
havenut1.jpg,juvenile,,,body,400x,"Utah County, Utah",Wheat,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
havenut2.jpg,juvenile,,,head,1000X,Utah,,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
havenut3.jpg,juvenile,,,esophageal gland,1000X,"Utah County, Utah",Wheat,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
havenut4.jpg,juvenile,,,genital primordia,1000X,"Utah County, Utah",wheat,Heterodera avenac,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
havenut5.jpg,juvenile,,,tail,1000X,Utah,,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hegly1.jpg,,,,cyst,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hegly5.jpg,,,,cyst,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hegly6.jpg,,,,cyst,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hegly7.jpg,,,,cyst,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hegly8.jpg,,,,cyst,,,,Heterodera glycines,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav1.jpg,,,,cyst,,"San Luis Valley, Colorado",potato,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav10.jpg,juvenile,,,lateral field,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav11.jpg,juvenile,,,lateral field,,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav12.jpg,juvenile,,,head,1000X,,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav13.jpg,juvenile,,,tail,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav14.jpg,juvenile,,,lateral field,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav15.jpg,juvenile,,,tail,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav16.jpg,juvenile,,,head,400X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav17.jpg,juvenile,,,tail,400X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav18.jpg,juvenile,,,head,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav19.jpg,juvenile,,,tail,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav2.jpg,cyst,,,cyst,100X,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav20.jpg,juvenile,,,head,400X,,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav21.jpg,juvenile,,,tail,400X,Colorado,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav22.jpg,juvenile,,,head,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav23.jpg,juvenile,,,lateral field,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav24.jpg,juvenile,,,lateral field,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav25.jpg,juvenile,,,tail,1000X,,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav3.jpg,cyst,,,vulva,,,,Heterodera 2avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav4.jpg,juvenile,,,head,400X,Colorado,,Heterodera 7avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav5.jpg,juvenile,,,tail,400X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav6.jpg,juvenile,,,tail,,Colorado,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav7.jpg,juvenile,,,head,400X,,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav8.jpg,juvenile,,,tail,,,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetav9.jpg,juvenile,,,head,1000X,Colorado,,Heterodera ?avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetedel1.jpg,juvenile,,,body,400x,Delaware,potato,Heterodera sp.,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetedel2.jpg,juvenile,,,head,1000X,Delaware,potato,Heterodera sp.,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetedel3.jpg,juvenile,,,tail,1000X,Delaware,potato,Heterodera sp.,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg1.jpg,female,,,vulval cone,200X,"Konza Prairie, Kansas",Big Bluestem,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg12.jpg,juvenile,,,tail,400x,"Konza Prairie, Kansas",Big bluestem,Heterodera gramino,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg13.jpg,juvenile,,,head,,"Konza Prairie, Kansas",,Heterodera gramino,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg14.jpg,juvenile,,,body,100X,"Konza Prairie, Kansas",Big bluestem,Heterodera gramino,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg15.jpg,juvenile,,,head,1000X,"Konza Prairie, Kansas",Bluegrass,Konza Prairie,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg16.jpg,juvenile,,,tail,1000x,"Konza Prairie, Kansas",Big bluestem/Bluegrass,Heterodera gramino,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg17.jpg,juvenile,,,head,,,,Heterodera graminophila,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg18.jpg,juvenile,,,tail,,"Konza Prairie, Kansas",,Heterodera se,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg19.jpg,juvenile,,,body,100X,"Konza Prairie, Kansas",Big bluestem,Heterodera se,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg2.jpg,female,,,vulva,,"Konza Prairie, Kansas",Big bluestem,Heterodera graminophila,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg3.jpg,female,,,fenestral cuticle,400x,"Konza Prairie, Kansas",Big Bluestem,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg4.jpg,female,,,vulval cone,400x,"Konza Prairie, Kansas",Big Bluestem,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg5.jpg,female,,,vulval cone,400x,"Konza Prairie, Kansas",Big Bluestem,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg6.jpg,female,,,vulval cone,400x,"Konza Prairie, Kansas",Big Bluestem,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg7.jpg,female,,,vulva,,,,Heterodera gramino,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg8.jpg,female,,,vulva,,"Konza Prairie, Kansas",Big bluestem,Heterodera graminophila,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteg9.jpg,juvenile,,,body,100X,"Konza Prairie, Kansas",Big bluestem,Heterodera graminophila,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetegcmp.jpg,female,,,anterior,,,,Heterodera graminophila,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed1.jpg,juvenile,,,body,200X,Kansas,alfalfa,Heterodera amedicaginis,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed2.jpg,juvenile,,,head,,,,Heterodera ?medicaginis,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed3.jpg,juvenile,,,tail,,,,Heterodera redeem,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed4.jpg,juvenile,,,lateral field,1000X,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed5.jpg,juvenile,,,head,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed6.jpg,male,,,body,50X,Kansas,alfalfa,Heterodera amedicaginis,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed7.jpg,male,,,body,100x,Kansas,alfalfa,Heterodera tmedicaginis,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed8.jpg,male,,,head,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemed9.jpg,male,,,tail,,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemont1.jpg,,,,cyst,100X,"Big Horn County, Montana",alfalfa,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemont2.jpg,,,,cyst,100X,"Big Horn County, Montana",alfalfa,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemont3.jpg,juvenile,,,head,,Montana,,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetemont4.jpg,juvenile,,,tail,1000X,Montana,,Heterodera avenae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri1.jpg,juvenile,,,body,100X,,Turf,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri10.jpg,juvenile,,,head,1000X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri11.jpg,female,,,anterior,400X,,turf,Heterodera ?iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri12.jpg,juvenile,,,tail,400X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri13.jpg,juvenile,,,head,1000X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri2.jpg,juvenile,,,head,400X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri3.jpg,juvenile,,,tail,400X,,,Heterodera ?iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri4.jpg,juvenile,,,head,1000X,,,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri5.jpg,juvenile,,,anterior,400X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri6.jpg,female,,,posterior,400X,,turf,Heterodera ?iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri7.jpg,juvenile,,,head,1000X,,,Heterodera 7iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri8.jpg,juvenile,,,anterior,400X,,,Heterodera Ziri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heteri9.jpg,juvenile,,,tail,400X,,,Heterodera iri,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch1.jpg,juvenile,,,body,400x,"Utah County, Utah",cabbage,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch2.jpg,juvenile,,,head,1000X,Utah,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch3.jpg,juvenile,,,tail,1000X,Utah,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch4.jpg,juvenile,,,anterior,400X,Utah,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch5.jpg,juvenile,,,posterior,400X,"Utah County, Utah",cabbage,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch6.jpg,juvenile,,,head,1000x,"Utah County, Utah",cabbage,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch7.jpg,juvenile,,,tail,1000X,Utah,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetesch8.jpg,juvenile,,,head,1000X,,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea1.jpg,juvenile,,,body,400X,Maryland,corn,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea2.jpg,juvenile,,,anterior,1000X,,,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea3.jpg,juvenile,,,anterior,1000X,,,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea4.jpg,juvenile,,,tail,1000X,,,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea5.jpg,juvenile,,,anterior,1000X,,,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea6.jpg,juvenile,,,anterior,1000X,Maryland,corn,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetezea7.jpg,juvenile,,,tail,1000X,,,Heterodera zeae,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetschaw1.jpg,juvenile,,,body,400X,"Goshen County, Wyoming",sugar beet,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetschaw2.jpg,juvenile,,,head,1000X,"Goshen County, Wyoming",sugar beet,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetschaw3.jpg,juvenile,,,tail,1000X,,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hetschaw4.jpg,juvenile,,,head,1000X,,,Heterodera schachtii,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hezepak1.jpg,,,,cyst,40X,"Karachi, Pakistan",,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hezepak2.jpg,,,,cyst,40X,"Karachi, Pakistan",,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
hezepak3.jpg,,,,cyst,40X,"Karachi, Pakistan",,,Heterodera,Heterodera,Chromadorea,Rhabditida,Heteroderidae,Heterodera
heterha1.jpg,juvenile,,,body,100X,"Konza Prairie, Kansas",Scribner's panicum/Bluegrass,Heterorhabditis sp.,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
heterha2.jpg,juvenile,,,head,,"Konza Prairie, Kansas",,Heterorhabditis sp.,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
heterha3.jpg,juvenile,,,tail,,,Bluegrass,Heterorhabditis 0,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
heterha4.jpg,juvenile,,,head,,"Konza Prairie, Kansas",Scribner's panicum,Heterorhabditis e,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
heterha5.jpg,juvenile,,,basal Bulb,1000X,"Konza Prairie, Kansas",Scribner's panicum/Bluegrass,Heterorhabditis sp.,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
heterha6.jpg,juvenile,,,head,1000X,,,Heterorhabditis sp.,Heterorhabditis,Heterorhabditis,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis
hirsch1.jpg,juvenile,,,head,1000x,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch10.jpg,female,,,vulva,400X,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch11.jpg,male,,,body,40X,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch12.jpg,male,,,body,100X,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch13.jpg,male,,,spicules,400X,,,,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch14.jpg,male,,,head,,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch15.jpg,male,,,head,400X,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch16.jpg,male,,,testis,400x,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch17.jpg,male,,,anterior,,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch18.jpg,male,,,spicules,1000x,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch19.jpg,male,,,head,1000X,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch2.jpg,female,,,body,100X,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch20.jpg,male,,,tail,1000X,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch3.jpg,female,,,body,100X,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch4.jpg,female,,,vulva,400X,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch5.jpg,female,,,tail,,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch6.jpg,female,,,head,,,,Hirschmanniella a,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch7.jpg,female,,,head,,,,Hirschmanniella ep:,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch8.jpg,female,,,tail,,,,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hirsch9.jpg,female,,,basal esophagus,400x,"Jumbo Valley, fen (unique wetland type), Cherry County, Nebraska",Peat bog,Hirschmanniella sp.,Hirschmanniella,Hirschmaniella,Chromadorea,Rhabditida,Pratylenchidae,Hirschmanniella
hogagw1.jpg,male,,,body,100X,"George Washington Memorial Parkway, Virginia",Oak/ Hickory / Pine forest,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogagw2.jpg,male,,,body,400X,"George Washington Memorial Parkway, Virginia",Oak/ Hickory / Pine forest,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogagw3.jpg,male,,,anterior,400X,"The George Washington Masonic National Memorial, Virginia",,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogagw4.jpg,male,,,phasmid,400X,"The George Washington Masonic National Memorial, Virginia",,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogagw5.jpg,male,,,bursa,400X,"The George Washington Masonic National Memorial, Virginia","Oak,Hickory,Pine forest",,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogagw6.jpg,male,,,tail,400X,"The George Washington Masonic National Memorial, Virginia",,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal1.jpg,male,,,body,40X,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal10.jpg,female,,,lateral field,1000X,,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal11.jpg,female,,,lateral field,1000X,,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal12.jpg,male,,,body,100X,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal13.jpg,male,,,head,400x,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal14.jpg,male,,,bursa,400X,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal15.jpg,female,,,lateral field,1000X,,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal18.jpg,male,,,body,40X,South Carolina,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal19.jpg,male,,,head,400X,South Carolina,,Hoplolaimus galeat,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal2.jpg,female,,,head,400X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal20.jpg,female,,,head,400X,South Carolina,,Hoplolaimus galeat,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal21.jpg,male,,,head,1000X,South Carolina,,Hoplolaimus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal22.jpg,male,,,lateral field,1000X,South Carolina,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal23.jpg,female,,,body,100x,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal24.jpg,female,,,head,400X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal25.jpg,female,,,tail,,,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal26.jpg,female,,,body,40X,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal27.jpg,female,,,head,400X,South Carolina,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal28.jpg,female,,,tail,,,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal29.jpg,male,,,head,1000x,South Carolina,,,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal3.jpg,female,,,vulva,400X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal30.jpg,male,,,head,400X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal31.jpg,male,,,tail,,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal32.jpg,male,,,head,1000X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal33.jpg,male,,,spicules,1000X,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal4.jpg,female,,,tail,,,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal5.jpg,female,,,head,1000X,South Carolina,,Hoplolaimus galeatus,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
hogal6.jpg,female,,,body,400X,South Carolina,,Hoplolaimus galeat,Hoplolaimus,Hoplolaimus,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus
