Key,Param,Image,Obs,Genus,Include,ImageDetail,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila10.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,lateral field,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila11.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila12.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,anterior,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila13.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila14.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila15.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila16.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila17.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila18.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila19.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila2.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila20.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila21.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,anterior,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila22.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila23.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila3.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,anterior,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila4.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,amphid,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila5.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila6.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila7.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,bursa,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila8.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,spicules,
25,accordioncollapse-1-025,https://nematode.unl.edu/phila9.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,spicules,
25,accordioncollapse-1-025,https://nematode.unl.edu/philacmp.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,compare,
25,accordioncollapse-1-025,https://nematode.unl.edu/philar1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint2.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint3.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint4.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint5.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint6.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint7.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint8.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/pint9.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pshila1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/pshila2.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/pshila3.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/pshila4.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psihil1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,anterior,
25,accordioncollapse-1-025,https://nematode.unl.edu/psihil2.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,anterior,
25,accordioncollapse-1-025,https://nematode.unl.edu/psihil3.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/psihil4.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psihil5.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter1.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter10.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter11.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter2.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter3.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter4.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter5.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,head,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter6.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,lateral field,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter7.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,vulva,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter8.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,tail,
25,accordioncollapse-1-025,https://nematode.unl.edu/psinter9.jpg,"Stylet without basal knobs, no cephalic sclerotization; tail filiform, usually with a clavate terminus",Psilenchus,Yes,body,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav1.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,body,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav10.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav11.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav12.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav13.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav14.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav15.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,body,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav16.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav17.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav18.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,spicules,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav19.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,anterior,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav2.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,vulva,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav20.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav21.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,anus,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav23.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav24.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,lateral field,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav25.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav26.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav3.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav4.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav5.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,body,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav6.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav7.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,bursa,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav8.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,bursa,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydav9.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,lateral field,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydavacmp.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,head,
27,accordioncollapse-2-027,https://nematode.unl.edu/tydavcmp.jpg,Stylet short (s <2.5)  (and other members of the subfamily Tylenchinae),Tylenchus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi1.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,body,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi2.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,anterior,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi3.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi4.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,head,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi5.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,PUS,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi6.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,DGN,
28,accordioncollapse-2-028,https://nematode.unl.edu/tromi7.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin1.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,body,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin10.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,lateral field,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin11.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin12.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin13.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,phasmid,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin2.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,lateral field,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin3.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,anterior,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin4.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,vulva,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin5.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,tail,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin6.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,head,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin7.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,head,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin8.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,excretory pore,
28,accordioncollapse-2-028,https://nematode.unl.edu/tropmin9.jpg,"One ovary (vulva located near the center of the body); lip region conical, not annulated; female tail tip rounded, the cuticle of tail swollen",Trophurus,Yes,vulva,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro1.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro10.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro11.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro12.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro13.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro14.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro15.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro16.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro17.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail tip,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro18.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro19.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail tip,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro2.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro20.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro3.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro4.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro5.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro6.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro7.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro8.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,basal esophagus,
31,accordioncollapse-2-031,https://nematode.unl.edu/aagro9.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa1.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa2.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa3.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa4.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa5.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/anguipa6.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti1.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti10.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti11.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti12.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti13.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti14.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,anterior,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti15.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti2.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti3.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti4.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti5.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti6.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti7.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,body,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti8.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,head,
31,accordioncollapse-2-031,https://nematode.unl.edu/antriti9.jpg,Ovary with multiple rows of oocytes arranged around a rachis; mature female usually obese; found in galls in leaves or flower parts,Anguina,Yes,tail,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban1.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,body,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban10.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,tail,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban11.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,body,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban12.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,head,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban13.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,tail,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban14.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,head,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban2.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,head,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban3.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,tail,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban4.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,head,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban5.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,basal bulb,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban6.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,spicules,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban7.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,tail,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban8.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,body,
32,accordioncollapse-1-032,https://nematode.unl.edu/suban9.jpg,Ovary with one or more flexures; moderately stout forms; found in root galls of Gramineae,Subanguina,Yes,head,
